JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2415113.57,6.24,,,Vis.,RWX,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415115.55,5.90,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415121.55,6.16,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415130.53,6.22,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415134.52,6.29,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415147.53,6.26,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415345.63,12.17,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415347.58,<11.7,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415352.61,12.37,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415362.63,12.17,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415364.56,11.92,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415368.53,11.57,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415371.63,11.87,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415376.63,11.90,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415380.57,11.92,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415383.62,11.44,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415386.54,11.36,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415391.6,11.36,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415392.59,11.34,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415393.55,11.26,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415398.51,10.88,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415404.53,10.70,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415407.51,10.73,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415410.53,10.47,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415414.53,10.34,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415418.52,10.34,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415423.56,10.86,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415425.56,10.34,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415426.62,10.37,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415433.52,10.04,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415434.57,10.04,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415440.55,9.84,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415443.52,9.90,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415450.53,9.00,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415451.53,8.99,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415461.54,8.08,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415471.53,7.32,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415474.52,7.20,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415488.53,6.88,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415501.52,6.36,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415501.55,7.03,,,Vis.,C,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415501.6,7.03,,,Vis.,C,B,NA,,NA,FROM HA37.1,,,Z,,,,U ORI,,STD,,1902AnHar..37..145W,JHU,
2415502.55,6.88,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415503.55,6.82,,,Vis.,C,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415503.6,6.82,,,Vis.,C,B,NA,,NA,FROM HA37.1,,,Z,,,,U ORI,,STD,,1902AnHar..37..145W,JHU,
2415506.52,6.88,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415506.57,6.66,,,Vis.,C,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415506.6,6.66,,,Vis.,C,B,NA,,NA,FROM HA37.1,,,Z,,,,U ORI,,STD,,1902AnHar..37..145W,JHU,
2415508.55,6.52,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415511.5,6.59,,,Vis.,C,,NA,,NA,FROM HA37.1,,,Z,,,,U ORI,,STD,,1902AnHar..37..145W,JHU,
2415511.54,6.59,,,Vis.,C,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415512.56,6.72,,,Vis.,C,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415512.6,6.72,,,Vis.,C,,NA,,NA,FROM HA37.1,,,Z,,,,U ORI,,STD,,1902AnHar..37..145W,JHU,
2415513.52,6.88,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415513.55,6.77,,,Vis.,C,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415513.6,6.77,,,Vis.,C,,NA,,NA,FROM HA37.1,,,Z,,,,U ORI,,STD,,1902AnHar..37..145W,JHU,
2415517.53,6.88,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415519.55,6.41,,,Vis.,C,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415519.6,6.41,,,Vis.,C,U,NA,,NA,FROM HA37.1,,,Z,,,,U ORI,,STD,,1902AnHar..37..145W,JHU,
2415679.62,<10.7,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415691.66,11.92,,,Vis.,WOQ,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415704.61,11.67,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415721.57,11.97,,,Vis.,CN,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2415750.57,11.13,,,Vis.,SFE,,NA,,NA,FROSCHLIN; ANHAR37.145,,,Z,,,,U ORI,AAVSO,STD,,1902AnHar..37..145W,FCHA,
2416165.4049,<8.9,,,Vis.,PJM,,,,,,,,V,,,,U ORI,,STD,,,,
2416352.7729,9.0,,,Vis.,PJM,B,,,,,,,V,,,,U ORI,,STD,,,,
2416434.5542,<10.0,,,Vis.,PJM,,,,,,,,V,,,,U ORI,,STD,,,,
2416446.5465,<11.1,,,Vis.,PJM,I,,,,,,,V,,,,U ORI,,STD,,,,
2416489.4743,<11.0,,,Vis.,PJM,,,,,,,,V,,,,U ORI,,STD,,,,
2416552.6,10.2,,,Vis.,MCK,K,,,,,,,V,,,,U ORI,,STD,,,,
2416766.6514,10.2,,,Vis.,PJM,,,,,,,,V,,,,U ORI,,STD,,,,
2417228.6,11.5,,,Vis.,VA,PK,,,,,,,V,,,,U ORI,,STD,,,,
2417228.6,11.3,,,Vis.,VA,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417230.6,11.0,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417259.5,11.2,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417264.6,10.7,,,Vis.,VA,PK,,,,,,,V,,,,U ORI,,STD,,,,
2417265.6,10.5,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417284.6,10.4,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417304.6,8.8,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417328.5,7.9,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417477.7,9.9,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417523.6,10.7,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417551.6,11.5,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417580.6,12.0,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417619.6,11.0,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417630.6,11.0,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417641.5,9.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417650.6,10.2,,,Vis.,VA,PK,,,,,,,V,,,,U ORI,,STD,,,,
2417653.6,8.6,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417668.6,8.8,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417668.6,8.5,,,Vis.,SHM,,,,,,,,V,,,,U ORI,,STD,,,,
2417677.6,8.0,,,Vis.,VA,PK,,,,,,,V,,,,U ORI,,STD,,,,
2417681.6,7.3,,,Vis.,GUE,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417681.6,7.3,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417681.6,7.3,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417682.6,7.4,,,Vis.,GUE,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417699.5,5.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417704.6,7.9,,,Vis.,SHM,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417864.6,9.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417881.6,11.2,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417910.6,11.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417936.6,12.0,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417963.6,11.2,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417972.6,11.6,,,Vis.,VA,PK,,,,,,,V,,,,U ORI,,STD,,,,
2417972.6,11.7,,,Vis.,VA,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417978.6,11.1,,,Vis.,VA,PK,,,,,,,V,,,,U ORI,,STD,,,,
2417990.6,11.0,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418001.6,10.5,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418008.6,10.2,,,Vis.,VA,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418013.6,10.1,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418022.6,9.2,,,Vis.,VA,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418026.6,9.5,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418036.5,9.2,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418049.5,7.9,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418063.6,6.6,,,Vis.,CN,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418080.5,6.0,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418217.7,9.7,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418250.8,10.6,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418263.6,11.5,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418277.6,11.5,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418307.6,10.6,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418322.6,10.9,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418351.5,11.1,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418351.6,11.0,,,Vis.,VA,PK,,,,,,,V,,,,U ORI,,STD,,,,
2418364.6,10.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418380.6,10.2,,,Vis.,VA,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418389.6,10.0,,,Vis.,SHM,,,,,,,,V,,,,U ORI,,STD,,,,
2418395.5,9.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418397.5,8.7,,,Vis.,YAS,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418404.6,10.2,,,Vis.,VA,PK,,,,,,,V,,,,U ORI,,STD,,,,
2418406.5,9.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418408.6,8.8,,,Vis.,YAS,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418412.5,10.7,,,Vis.,YAS,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418419.5,8.5,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418595.7,9.0,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418618.7,10.3,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418650.6,11.2,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418659.6,11.6,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418679.6,12.0,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418680.6,12.1,,,Vis.,VA,PKV,,,,,,,V,,,,U ORI,,STD,,,,
2418691.6,11.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418704.6,11.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418728.6,9.9,,,Vis.,VA,K,,,,,,,V,,,,U ORI,,STD,,,,
2418740.6,10.6,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418742.6,9.5,,,Vis.,FLX,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418742.6,10.0,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418745.6,9.2,,,Vis.,FLX,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418750.6,9.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418763.6,8.9,,,Vis.,FLX,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418771.6,8.8,,,Vis.,F32, year?,,,,,,,V,,,,U ORI,,STD,,,,
2418771.6,8.8,,,Vis.,VA,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418772.6,8.1,,,Vis.,FLX,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418784.6,7.5,,,Vis.,F32, year?,,,,,,,V,,,,U ORI,,STD,,,,
2418784.6,7.5,,,Vis.,VA,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418789.5,6.9,,,Vis.,FLX,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418790.6,7.3,,,Vis.,FLX,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418797.6,6.8,,,Vis.,F32, year?,,,,,,,V,,,,U ORI,,STD,,,,
2418797.6,6.8,,,Vis.,VA,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418798.6,6.8,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418944.8,8.1,,,Vis.,C,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418983.6,9.0,,,Vis.,HUS,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418983.616,9.0,,,Vis.,HUS,,,,,,,,V,,,,U ORI,,STD,,,,
2418996.6,9.0,,,Vis.,HUS,,NA,,NA,1912ANHAR-63-35.  SUBMITTED BY PKV.,,,Z,,,,U ORI,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418996.613,9.0,,,Vis.,HUS,,,,,,,,V,,,,U ORI,,STD,,,,
